Flow,Level,Temperature
7.37627489558018,12.1175228612001,10.4938986265509
7.35759691094039,11.9692199059267,10.4945202834238
7.44997241274047,12.0374038391852,10.4780058320903
7.36732019533395,11.9903790744706,10.4919798918728
7.30885476857472,12.044430521271,10.4803896176561
7.39330198881723,11.9617575381716,10.4908759368015
7.25806568132081,11.9298865515331,10.5029317643098
7.38957271256725,11.9288812037454,10.5043584922193
7.29712340008778,12.024409695493,10.4946085896739
7.33796084751969,11.9911312421691,10.4961847130094
7.33606807388234,11.9901973256096,10.5008422054966
7.31057833613528,12.0709655075321,10.5114570551375
7.23453057741736,12.0145792186992,10.532040780522
7.39591026086299,12.0098905526732,10.515502251289
7.28107735236073,12.0793849544987,10.4928331534385
7.2848917939884,11.9597767021825,10.5149503928563
7.32828482842692,12.0348312207925,10.4938616831162
7.26636667889054,12.0417544082536,10.4554815706218
7.32409305992001,11.9878142429811,10.4413190192764
7.30107533544096,12.0107835043202,10.4571601175294
7.31657577284285,11.9417078034259,10.4940718184758
7.35581435184446,11.9426023610551,10.4845093546292
7.27772566886167,12.0052437358008,10.4819959905086
7.36244713108505,12.0361127016113,10.5010164293408
7.3048339006257,12.1292745626308,10.4835254642854
7.33986253681355,11.9666554664649,10.4842371241793
7.29798193975295,12.0093665512289,10.5152406272795
7.37374564276236,11.9958752787315,10.5195583742625
7.27296691096955,11.9033488541075,10.5609146089519
7.33139642843761,11.9780516923033,10.5075601854134
7.35161734608447,11.9102660579272,10.5014579963472
7.2609960286738,12.0420187764877,10.4856466509402
7.26833085993185,11.9555983958836,10.4951196899737
7.37480765788695,12.005004641657,10.4987367180619
7.43104415738848,11.9727735535005,10.4561056239818
7.27332912552121,12.0151760397325,10.4935660594105
7.36691663959294,11.9699836718933,10.5187385471343
7.24859692939497,12.0244982660587,10.485730892275
7.2802056157219,12.0369681561802,10.5123558343988
7.32138775538659,12.0855943891491,10.5247860109706
7.3977632047174,11.9902938232121,10.5269285028359
7.37295482715388,11.893082236528,10.5194210449552
7.37049101447479,11.9580205626332,10.4435039912117
7.35965248605966,12.0677297164002,10.4858905827217
7.37816099223009,11.9463922355808,10.5225372858773
7.30986335257587,12.048047693487,10.5098668882892
7.39969105774449,12.0062024900002,10.500121360593
7.42553695286458,12.0718348311359,10.5109229657007
7.33864226953717,11.9019550000317,10.5282518179999
7.35757216683415,11.9901150887013,10.5038442685273
7.26487764864516,11.939607725737,10.4810343210814
7.25951460200817,12.1454004015365,10.4954959225719
7.28086528960055,12.0412609447114,10.4948052603473
7.40284691306151,12.0689485988958,10.5224186321983
7.39179248645038,11.9470909871006,10.510307692551
7.26000475401315,11.976569220945,10.5136879921807
7.27591939025354,11.9863765295375,10.5036958760887
7.33565470843142,12.0549212308944,10.4909433211159
7.40446941286463,11.9861064033606,10.5015285323755
7.30090108635943,12.0350770729082,10.505417638763
7.30967349400806,11.8974091850044,10.4650469396721
7.31420175947759,11.9823075001113,10.5044717593247
7.18000304006011,11.9588206737422,10.5231896054551
7.21243120864444,11.92114714886,10.4972455516073
7.25303628261361,12.0253987325453,10.5393099469693
7.31860033886333,12.0140992031835,10.5140122653499
7.10745551464432,12.0016739941122,10.4894913848593
7.31897776354046,11.9333161028286,10.4961513652584
7.26902157925482,12.0563746139171,10.4931200351645
7.33186912978445,12.0175089705302,10.5060280113695
7.30545245200253,11.9850466984834,10.5188671598436
7.26645184087216,12.0011444896376,10.4927022525054
7.38715073437947,11.9869002282517,10.5114611344994
7.299234555256,11.9124893815777,10.5438822157936
7.30885821736719,11.9857174514202,10.5232872647885
7.39275777569889,11.9584316744216,10.5206316110357
7.22150431300235,11.9510396847416,10.4796298216513
7.21714149363252,11.9421799172168,10.4866448955254
7.3455127911607,11.9733221445342,10.5060637914766
7.33808972676189,11.8998682132058,10.4974838012732
7.24665553640014,12.0482114711316,10.459373788763
7.3706361886375,12.0260030050728,10.4621394211924
7.463130657771,11.9989986074179,10.5256547348138
7.46096468754131,11.9982614456986,10.481046813101
7.35402658822713,11.9600918207718,10.5519586197278
7.29866122252374,12.0509342641064,10.4444503348697
7.38344771025845,11.9933391260246,10.5112190909629
7.44751453901319,11.9642734918106,10.5000156528852
7.31540900327573,12.0675692884213,10.4810940172721
7.353626511622,11.9887614471974,10.5101081206534
7.38566757451081,11.970548548464,10.480153678118
7.38504148250218,11.9853123201132,10.5214945798933
7.38091277039641,11.9576036878181,10.5016717302654
7.43192446953364,11.9439935849378,10.4590153151576
7.41283348190121,12.1262999846059,10.4393812521657
7.33754026592122,12.0827748796444,10.4929042518424
7.35601353805368,12.0153767579619,10.5286451574742
7.40546266383217,11.9371440820324,10.5045292322386
7.43240136278354,11.9567265984723,10.5013562557136
7.35595686360037,11.9911732942884,10.5171938413569
7.38752625537389,12.0395708030814,10.4651648174504
7.38632115096195,11.9333997789342,10.5356341434047
7.42460787678237,11.8835066422097,10.4776537210535
7.401533133748,11.9275451353581,10.5009441174989
7.36032938140946,12.0166755416533,10.4909107677953
7.43532508258662,12.0195676802216,10.5037389120615
7.35208551684977,12.0225839709464,10.4513870473459
7.30169396004191,11.9934857673427,10.5380973723634
7.22727753115913,12.0091844547931,10.5136452542016
7.25149665257621,11.976192349169,10.550248187363
7.25877701183152,12.0431010805778,10.5354167665215
7.2757769040571,11.9319152764565,10.5002870166389
7.28236357122883,12.0227514778222,10.476523766973
7.19276044982998,11.9575645310033,10.4565272902996
7.27113760486531,11.9832556530518,10.5004242742892
7.27225348828064,12.0276391672972,10.5054789773396
7.27030806893041,12.0519545326752,10.5261455152534
7.21572625796959,11.9441180658367,10.4762254336508
7.20672783718433,12.063032935456,10.5198699355715
7.29017202179348,12.0330071570523,10.5017857452472
7.30340639571777,11.9966067223229,10.4806578274432
7.23600170397711,11.9902389401051,10.5193540460899
7.12733590574614,11.9891196824928,10.5066413679495
7.39572098268742,11.9848446189324,10.4941223617269
7.23811435955421,12.0011522812213,10.546932305624
7.31154089732603,12.0025645177924,10.515230985061
7.29033053020478,12.0413031395106,10.4972431530249
7.30713484851392,12.0763488343367,10.5069364367895
7.3511096359301,12.0233457217842,10.5021761478618
7.27311005769536,11.9895143330806,10.5043398262859
7.36380360507693,12.0312595178544,10.5113397788343
7.38944954589176,12.0091613631501,10.4849120492253
7.31965341895334,11.9485116228217,10.4800744018001
7.2065754547112,12.0474610915566,10.5090162224373
7.40094162151972,12.0153530959573,10.5471272919335
7.35576358065932,12.006758747105,10.4923294542337
7.33992330000011,12.0257623167762,10.4746819009766
7.32796727085916,12.0130703162028,10.4940363623005
7.22226621781973,11.9529257114522,10.487899629718
7.32445726469683,11.9918831163598,10.4918163869578
7.33219391697148,11.9926972682834,10.5118879495996
7.26020038891312,11.9733994311596,10.4967498777214
7.30919935672936,12.0841051797332,10.4851411679586
7.42339632128393,11.956213532692,10.4889058272474
7.24569438169006,11.9758092474945,10.4669367588064
7.39838705510083,11.9643997725486,10.4785119708444
7.33449944184152,11.9412893834272,10.4646749706881
7.28786292607541,11.990388024123,10.487100352491
7.42733331221512,11.9862964885034,10.472872547582
7.31171576379544,12.0765036257212,10.482321035231
7.37346823831811,11.9875487628743,10.4924586363561
7.30459126157006,11.9467893293555,10.469988987405
7.335764714793,12.080172864906,10.4995159433439
7.32399218345345,12.0617339573445,10.5085092641047
7.36853219786684,11.9885186774518,10.475919225445
7.3879157439995,11.924692014801,10.5278480646495
7.37370216402255,11.9777686091776,10.4603473643494
7.32092009910359,11.9922029482138,10.4902051335244
7.37576088179197,12.0138034126966,10.4628828444255
7.39359268497887,11.9869418177112,10.4913843207957
7.30278533764563,12.0221710956452,10.4669021023568
7.39347180145452,12.0195947104716,10.4856291262291
7.36434745684253,11.9374660546587,10.4814823318098
7.36808642399963,11.9526019538834,10.4703749531378
7.3992029134403,11.962944695303,10.448378499088
7.35101045976011,11.9746091224861,10.5141264953063
7.35302577051013,11.98397122467,10.5500035591648
7.33791810820061,12.0006234520681,10.5555831930058
7.37469914806414,11.8485411329298,10.4876955603529
7.31583826377849,11.9771492679564,10.4988499266376
7.33912621322834,12.0621224203195,10.4883563248541
7.38576692087567,11.9466649300508,10.5018986858031
7.34834516519838,12.0466864081336,10.477030758896
7.46023266729931,12.0175160500678,10.4520133367544
7.27521032085474,11.9985497118146,10.4990889214247
7.31234883744357,12.0091226083753,10.4693718570641
7.29259258738124,11.9217471992925,10.4524391420551
7.35548753121691,11.9957730260091,10.5593562137709
7.25902677179957,12.0801973175301,10.4941663571561
7.3734307570758,12.004917388732,10.5100970184823
7.39214084251,12.0020686806745,10.5298117149835
7.40079744473255,11.9632915443652,10.4578810287865
7.42452407182831,11.9984593134994,10.5103287132487
7.37768511811632,12.0116173506312,10.5125436304822
7.40612658585496,12.0213193778704,10.5020766086291
7.3844388397852,11.9813595629138,10.5039449512993
7.29054567121928,11.9881772708121,10.4868014371425
7.28182382134382,12.1011845443302,10.5180765174957
7.24042612059394,11.8870823014752,10.4787514586982
7.36434647115957,12.1114722840228,10.4800903987292
7.30108034602229,12.0168781850307,10.5181334392782
7.0960964424564,12.0500030409795,10.5421636119245
7.21204768215745,11.9167917762506,10.4903401457626
7.21008536030802,11.9704982717897,10.4873730396587
7.22931395116095,11.9860967918117,10.5102018473656
7.26642786809276,12.021135784561,10.5268089035465
7.28544257167155,11.9164899651075,10.5241995722787
7.30439108670002,12.0235817163208,10.5067536383188
7.15616015771172,11.9393576400163,10.4841398366103
7.29319797261205,12.0033095024212,10.5157440795082
7.16278623833673,12.0326177944331,10.4980191561512
7.31148357384459,12.0163529983589,10.5344237291403
7.21959360842272,12.0541316752118,10.4647946877517
7.31719414584183,12.050303855541,10.5035307920827
7.34342666366564,11.9674546131701,10.5322429848735
7.36726004108977,12.0128528078717,10.4876265925335
7.39829954775824,11.9527811096798,10.4843793761913
7.34156312027151,11.9339105739304,10.4766591426492
7.41320332052062,12.0462412966747,10.4930318771548
7.29688643160476,12.0000024924538,10.4949868760152
7.4033321702418,11.9972540542695,10.5034185290819
7.45548780242515,12.0455563632827,10.4779162785346
7.42225771194129,12.0297291848705,10.5020634480681
7.39742370034434,12.0175100586937,10.4849031275486
7.48735050914459,12.0625125614153,10.490781793396
7.36100212846326,12.0464894729279,10.4790457394357
7.43813834883658,12.0119881628529,10.4929381239648
7.37519229433144,11.9654819448444,10.5892466944219
7.36727025818244,11.9674223179125,10.5851883091597
7.42182594902383,12.0596050935266,10.5286729464956
7.28178268611071,11.9194084805661,10.5196814383254
7.41382070406506,11.9987769031682,10.4680465657702
7.39160154945882,11.9025576411551,10.485385172468
7.33141739464799,12.0510249007226,10.4845148583942
7.3288059502031,12.0430858151197,10.5133825261461
7.33126592926167,12.0000581041742,10.5120746763223
7.3597385858027,11.996458139342,10.502711877087
7.36097491023804,11.8756858039648,10.4914928818583
7.34725603172733,12.0290586161338,10.4768537895027
7.39518044125798,11.8903782540017,10.5001330422449
7.39274617516802,11.8840359846678,10.5284787372738
7.27177665441773,12.0039966855149,10.5106840311885
7.31336947762797,11.9525759508215,10.5045258037328
7.34359600867664,12.0205745310712,10.5164369934677
7.39057399377075,12.0338488902842,10.5146061401481
7.31360005233112,12.0428866272603,10.459588717613
7.45459726480711,11.9654420437309,10.5004693588015
7.43435899865116,12.0224688811583,10.4893509810426
7.3692412138659,12.0050316675158,10.4491493183709
7.3547193093957,12.0413034999235,10.4667861862041
7.49610599354688,12.0268078539963,10.4920028595285
7.4016452289517,12.0448944212993,10.5206357616139
7.24723160787519,11.9934031066038,10.4942676797683
7.38311446177819,11.9926399271924,10.5065562703324
7.3470541894162,12.0503886702653,10.4775505113819
7.36233042961468,11.8938172268792,10.4460674323485
7.22809913056828,11.9747706797243,10.5023479189122
7.19042825900604,11.9364702775096,10.4762204633787
7.309339726889,11.9808707598646,10.529314748261
7.34479415505556,12.0324339631024,10.5433773966592
7.29210751056095,12.0412863574621,10.4907075988662
7.24273398862185,11.949252817866,10.5298216032171
7.18462529654902,11.9764465043658,10.5238412006553
7.28651920823454,12.0068512437065,10.464623886625
7.34034940938531,11.9854068312123,10.4991660920488
7.32945311283541,12.0150909277631,10.5065279440885
7.29502309824113,12.0199965471478,10.5130748633584
7.26182686939578,11.953501922053,10.5169196710691
7.26832812166327,11.9911584867035,10.5168598914398
7.31040575490655,11.8933952700419,10.516959973985
7.272091086488,12.0572680855259,10.4921855070134
7.23839494902364,11.9685454619503,10.5094810941409
7.28078835289937,11.9398075012999,10.4436775441279
7.34261263898999,11.9873027658289,10.4707912325839
7.2777566306016,11.9285676567684,10.5300491405423
7.3747918859284,11.9989571191149,10.4834815352213
7.2949609392567,11.9719667501736,10.5081889760011
7.41188917391582,12.1088889354592,10.5377031769786
7.34147421688683,12.0569232693665,10.4777772760535
7.40670215305076,11.8751556748408,10.4760178842374
7.28444632258617,12.0220663465864,10.4876820173936
7.32343285017663,11.9300931062094,10.5110264144794
7.37525558741116,11.987247241006,10.4948808937924
7.26785649037146,12.0082202036659,10.4755548267819
7.47958909493328,12.0373867014404,10.4606763353135
7.23256135547947,11.9863476525299,10.490743460862
7.43225130981337,12.0788150073273,10.4944713633446
7.30342104311483,11.9759531424111,10.4866196794466
7.35038538817155,12.0163756060415,10.4934506956736
7.30995549151489,12.0332367060314,10.4726146270335
7.29110065499224,12.0042594296361,10.5137308372457
7.32774714916785,12.0440476392691,10.4456344858426
7.42441278571217,12.0161606568924,10.5036153662864
7.38665332554698,11.9607926908168,10.5167258358826
7.32499273411495,11.9097313324307,10.4787792710061
7.27552612807567,12.0929296474278,10.4985727470202
7.30026456809641,11.9697734955613,10.5072946566088
7.39523194302294,12.0051679861155,10.4846345364967
7.30970307860783,12.0281583477573,10.4996589202858
7.33275437916333,12.0056798498367,10.5103028374037
7.27660657359274,11.9547636893601,10.476571260116
7.31690666242101,11.9766142708774,10.5208789259102
7.16226562993762,11.9937555026388,10.5273634615227
7.28424979606128,12.0739479245752,10.5080295183242
7.34692350472664,11.9569592154997,10.5003778209636
7.26369257303361,12.0392334233644,10.4708876864696
7.31044486818117,12.0154311569974,10.5123710186856
7.28713058917119,11.9883069978935,10.4696037753794
7.43383613093983,11.947151362702,10.539769699419
7.2411360430446,11.9857929522687,10.5131618762149
7.3546759663954,11.995665485877,10.5066204647941
7.32412974820891,11.9265302462757,10.4901600527355
7.31123681433386,12.0096091122435,10.4455922490416
7.32553582391939,11.9588853361855,10.4701086391994
7.3304618581549,11.995287970602,10.5091332098108
7.4445222198853,12.0168106670477,10.5603110764293
7.31769118757028,11.9547672970377,10.5185061805145
7.40374352010473,11.9855871819397,10.5077436597152
7.34520967183033,12.0175031378767,10.4864503204222
7.28707019572578,11.9082070428748,10.5030570796035
7.37495812122588,12.0517987954123,10.5240569833193
7.39546435456609,12.121223057247,10.4936506289169
7.35008723098462,12.0479700254704,10.5472938997316
7.34676248532114,11.9842114002495,10.4694936465693
7.32479938551952,12.021431133993,10.4905940714003
7.37357108161406,11.9482007610743,10.5013107287194
7.31388317055045,12.0938932730248,10.4511516574848
7.35251093004949,12.0470352201676,10.514135514279
7.40071576597478,12.0393672889968,10.50194486156
7.37869404885334,11.9562062869022,10.5020175296907
7.31756077639401,12.0159974567191,10.5198676952359
7.36068229070826,11.9720852857575,10.526092223412
7.32145736202548,11.9844285290727,10.5200546162007
7.33727374098945,11.9714995041679,10.4882793908791
7.2374847390231,11.9487133192186,10.4988351906418
7.36428179982962,11.9545627206563,10.5088363258696
7.33567383618989,11.9895051332972,10.4685799859204
7.3556897330311,11.9150567957914,10.474099214053
7.23048339276224,12.0303800287923,10.4893259328059
7.34634295657668,11.9941100855366,10.5019417169858
7.38826920124137,12.0349580166822,10.544773256474
7.40899421966578,12.0134824320858,10.5199315783852
7.33072833817218,12.024714352769,10.4889374814794
7.36805678259492,11.9258439488742,10.4842727227121
7.44109324611548,11.9489867807159,10.5383449067832
7.37009365837821,11.9776502494628,10.5683385095328
7.48998891803953,12.0054829295664,10.5041859769371
7.25533339799187,12.0564368226014,10.4880283708599
7.35589528145908,11.98550184796,10.4646836529205
7.32336753304557,12.0630775359071,10.5243747013767
7.35803695551983,12.0237712405854,10.5072429746055
7.31947209354716,12.0587058375747,10.5291352062773
7.26945447712662,12.0063473534022,10.477282359592
7.24831567431566,11.9671592035526,10.5060143759307
7.26420378631805,11.9259300464211,10.4836488416202
7.43197755630652,12.0077744497952,10.5318738634577
7.36775115311623,12.040927568426,10.4862202347266
7.28406001894114,11.9853705934583,10.497814778293
7.29191898768145,11.9729606791756,10.4913044920435
7.30103296113591,11.984567909236,10.5248490633539
7.29477277803673,11.9451703349237,10.5107109043256
7.23903968127391,11.9753495092342,10.474895367996
7.3032458736181,11.9909630321792,10.4841828030834
7.28475256775619,12.0022920552857,10.4738572502194
7.31237818896858,11.9968108439989,10.5126426752365
7.27790201818974,12.0305667597033,10.5082988430349
7.34885909772651,12.0054658846887,10.4591146869328
7.34462610491496,12.090700772514,10.4523289948671
7.33929513204011,12.0156011914165,10.4989900319739
7.28120908249402,12.0902246885862,10.5174298332412
7.43729299659087,11.9638439260215,10.5042200643872
7.38676124827206,12.0263273518875,10.4614050918567
7.41909615144198,11.9869874569147,10.4612049401465
7.43308517843049,12.0300071254404,10.5216769450905
7.46618383729504,12.0296965397824,10.4963656752394
7.31864150093628,11.8906989193626,10.4903439584046
7.33937568528039,11.933647842524,10.5329051028091
7.29387374534762,11.9279493201181,10.4800883943352
7.1971087216167,12.020092224852,10.5033860342971
7.29640732836932,12.0735100640424,10.5104451607552
7.33844176732961,11.9836592885607,10.5204969911491
7.24097130465759,12.040616150232,10.478641165522
7.40740540713953,12.0272770051763,10.5089329647046
7.19680215229414,11.947418384524,10.5687116638969
7.19669885595737,12.0198733497898,10.4621755751618
7.31516906665699,11.9624052630659,10.5108494758193
7.21870821006559,12.0758133448323,10.4942558066634
7.30487627736759,11.9983716745403,10.4793228405925
7.2836268651973,12.0817999828639,10.4792004346152
7.36343073369673,11.9787470754695,10.5124474875146
7.23011467022468,12.0294716683359,10.5578906525836
7.256132383423,11.9968604387141,10.4801543574587
7.26449458234922,11.8989020534974,10.5135239892321
7.29111913005054,11.950893423711,10.4860234660722
7.35685080449252,12.0306255649083,10.5494141514582
7.29843024280342,11.9972556935006,10.5136165093822
7.33139280795222,11.9440633998774,10.4965523610556
7.3076218886734,11.9686810730566,10.5154968908938
7.41325796948393,12.0124758870281,10.4998604304139
7.41157863492602,11.9503490496725,10.5276799811356
7.48267354047475,12.0487475112406,10.4953602472891
7.3578400760695,11.9679645246637,10.4719645546872
7.45416871025779,12.090443131026,10.50616123791
7.44110994487479,11.9460066874631,10.5390259307546
7.33247130323379,12.0099594722038,10.4700844571359
7.3820456863389,11.9239486719116,10.4939413680502
7.35779308724739,11.9638184437355,10.5251207040861
7.3661560901353,11.9703374842495,10.4519968548718
7.33988141765018,12.0200668169909,10.5156361444865
7.37513289096011,12.0471066659618,10.5188240104446
7.38593024351303,12.0150242983798,10.5053370920881
7.35257117241864,11.9813464670684,10.4807441481783
7.25758520028453,12.0407744254046,10.4998216336868
7.28710570672271,12.0399443496078,10.5023296631194
7.3702267924717,12.0060102640978,10.5233812801848
7.29357996703261,12.0285623814857,10.5165879480458
7.29959008595149,12.0206398005156,10.4912441833316
7.30113307884316,11.9506519058324,10.5404969359839
7.27552837193242,12.0379784162957,10.498729172588
7.23978282038004,11.9671399350451,10.4796825732308
7.27258041338868,11.9698040759312,10.4890395016326
7.22695478666002,12.0088473411165,10.5214652498659
7.15350639025666,11.9846248265069,10.504880398381
7.3014134734176,11.9934089823542,10.5222215538471
7.31681371044008,12.0297678836942,10.501730545526
7.21408603555412,12.0523416392153,10.5621705330074
7.32897144368973,11.9901020683694,10.458358922053
7.16063217090268,12.0163839081954,10.4896018013787
7.44845808781955,11.9880849247705,10.4978943848382
7.34828176862365,12.011479844661,10.5022312986877
7.1799631013503,12.0219998952411,10.5364036800119
7.30457490817088,11.9691567035555,10.505486337966
7.19932617556451,12.0137418393456,10.497128068702
7.38475067393352,12.0300551016234,10.5017150617371
7.30063966697647,12.0046153975619,10.5187873714243
7.45143935650741,12.0864920695786,10.4827643235519
7.46849678943926,11.9695721277631,10.5112703396131
7.2823255975189,11.9631470114151,10.4608743835536
7.30967302839297,11.9125060346806,10.4980301019084
7.37321106450124,12.0455241289824,10.4764552007735
7.33190008044263,12.0433541276474,10.4836784623546
7.30729281747999,11.9960053580471,10.5070632309979
7.32828152953398,12.0449237994689,10.4718730239254
7.35752949806404,12.0091851711546,10.4752756478214
7.34271997272467,12.0145395067442,10.4621035309738
7.17314581577497,12.0056472358511,10.4442872380782
7.39593259461244,12.0219976094436,10.4962119580424
7.28648250162039,12.005083122185,10.5290686091402
7.28605439010808,12.1393667613907,10.4954515928461
7.21535194942059,11.9416667484903,10.4941511614917
7.32738319434573,11.9072850458655,10.4738316482529
7.31793205644894,11.9429659427665,10.5395829719447
7.34967751071635,11.945332827188,10.4937646644619
7.39176202062453,11.9783195351763,10.5323504752089
7.28248901830322,11.9915765060862,10.509049503448
7.43203650811215,11.9890733219987,10.4934236872824
7.44787914503947,12.027066721786,10.5270536112979
7.44421480704587,12.0194633101922,10.5245608520048
7.36353607437189,12.0375614492344,10.4972139008928
7.36710489405997,12.0889127949645,10.5323987696372
7.44851458641152,12.0611531275867,10.5445323755376
7.50476505240452,11.9358371947698,10.4983596281065
7.36340116960908,11.8835522741858,10.4936079783658
7.26880304950687,12.0450965733476,10.510115953926
7.32506416663964,11.9082180658132,10.5087939188332
7.39167833988373,12.0033378455718,10.5201877765052
7.3368351789252,12.0017739742919,10.4936102376923
7.29796370818642,12.1113584039084,10.5178778319696
7.2587296580996,11.9965392872989,10.5262149328216
7.29327289367065,11.9746338467693,10.5044387138754
7.33902989510056,12.0117904836288,10.5038324421207
7.30087713198741,12.0122902425947,10.4686418880421
7.34861250194085,12.0035022604708,10.4706799785423
7.37548404460241,11.969570974496,10.4634639546231
7.22475952075416,11.9388703309907,10.4688928003223
7.19741379111167,12.0158250180399,10.4961225156166
7.28998021776878,11.9328565381689,10.4596271546625
7.33389827980058,11.9483907827964,10.5561516287446
7.35536016189392,12.0665607942532,10.5184820283077
7.28882730993039,11.9790548402485,10.4483088659342
7.28814230727686,11.9929839138972,10.4711362354649
7.38740567391925,12.0449911164449,10.4973202030468
7.4459718709591,11.9849944497192,10.4571780228368
7.30470078693931,12.0514682856052,10.4885026364468
7.31648228005048,11.9827467014216,10.5272750025843
7.39207130193525,12.0506400932131,10.4959029935811
7.29658168957416,12.0314667292466,10.4983189882439
7.35036496922765,11.9893492458679,10.4749601886004
7.34678304770537,11.956715134582,10.4861084638216
7.46577377641452,11.9478445849331,10.4662110914369
7.36295099619554,11.9864965593676,10.5091052830684
7.3376897431888,11.9780929322199,10.4886948098755
7.32744042653427,11.9795662842602,10.5195841492472
7.45818082926391,12.0491772617603,10.530930916197
7.36857394079089,11.9851151427995,10.5269299545358
7.41085281851134,12.0571839455385,10.4991289719099
7.37555452329586,11.9734189941246,10.4874003166509
7.33784604634227,12.0486282864004,10.4693995256298
7.33172539174003,11.9738874757503,10.5029627270697
7.23137516146804,12.0088288897321,10.5239868375184
7.22258365106452,12.0485368911777,10.4914767390351
7.36003225501075,11.9793013862513,10.4956670417254
7.17181694056437,11.9780864740898,10.5154075126919
7.13316299520703,12.1001695305431,10.5215979842397
7.23534773177849,12.0475496749775,10.4645771458256
7.31447543647811,11.9783998078136,10.5049987989654
7.31782387550223,12.0324470368682,10.5048956713205
7.24453556845713,11.9819961849423,10.4962216899265
7.26601836273782,12.0352942509675,10.5223196040759
7.23321084637171,12.0707924534218,10.4908952452979
7.3025125575035,11.9197742165701,10.479345282786
7.22999769973175,12.0514426534501,10.5069002826317
7.41119267516919,12.0728983890331,10.5114949325243
7.32642373583989,12.0023735661637,10.4945623332404
7.28871535525021,12.0873128355059,10.5199030741858
7.30207671283182,12.0077693757101,10.4620494358029
7.48483249398967,11.9381440157669,10.4731270741904
7.40452167001436,11.8903252860583,10.4231958566507
7.41908561299635,11.9833296466368,10.5130351797156
7.22655698658051,12.0356771651282,10.4752244093381
7.40042557307003,12.0158703866617,10.4936718565624
7.32908469276374,12.0206805195147,10.525231631559
7.43989825917338,11.9711457208181,10.5012753013274
7.38955468184593,12.0072000900702,10.4889891802247
7.38871279198478,11.9180667135033,10.4787882647174
7.29024368926159,11.9619955000682,10.4939907290187
7.39824256519604,11.9590603451875,10.515073235904
7.34905372725007,12.0259864444067,10.4620936587243
